GEOID,NAME,TYPE,tot_popE_19,pop_3t4E_19,med_incE_19,giniE_19,less_hsE_19,hs_degE_19,ba_degE_19,his_popE_19,wh_popE_19,bl_popE_19,as_popE_19,rohhE_19,thhE_19,es_3t4E_19,empE_19,emp_pubtrE_19,pop_bpE_19,bp_u18E_19,pop_o25E_19,pop_u18E_19,pop_18t24E_19,wh_per_19,bl_per_19,as_per_19,his_per_19,emp_r_19,hs_18t24_per_19,es_3t4_per_19,emp_pubtr_per_19,bp_per_19,cbp_per_19,rohh_per_19,per_rohh,per_tot_pop,per_med_inc,per_gini,per_less_hs,per_hs_deg,per_ba_deg,per_wh,per_bl,per_as,per_his,per_emp_r,per_hs_18t24,per_es_3t4,per_emp_pubtr,per_bp,per_cbp
76058,ZCTA5 76058,ZIP,19904,607,55973,0.4046,1876,3908,1044,4159,14641,582,62,1491,6515,103,8687,0,2836,1159,12159,5926,1819,0.735580787781351,0.0292403536977492,0.00311495176848875,0.208952974276527,0.78,0.671797691039032,0.169686985172982,0,0.142483922829582,0.195578805264934,0.228856485034536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75490,ZCTA5 75490,ZIP,2493,88,80172,0.3637,128,501,258,227,2020,120,37,141,955,4,1329,0,203,74,1756,594,143,0.81026875250702,0.0481347773766546,0.0148415563578018,0.0910549538708383,0.80525,0.531468531468532,0.0454545454545455,0,0.0814279983955074,0.124579124579125,0.147643979057592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75491,ZCTA5 75491,ZIP,5064,144,78319,0.4138,269,706,662,239,4246,304,6,331,1799,29,2480,0,549,185,3438,1228,398,0.838467614533965,0.0600315955766193,0.00118483412322275,0.0471958925750395,0.751,0.396984924623116,0.201388888888889,0,0.108412322274882,0.150651465798046,0.183991106170095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76059,ZCTA5 76059,ZIP,5601,127,44179,0.4211,307,736,613,1834,2620,366,181,1063,1740,7,2471,0,577,109,3226,1270,1105,0.467773611855026,0.065345474022496,0.0323156579182289,0.327441528298518,0.76975,0.126696832579186,0.0551181102362205,0,0.103017318336011,0.0858267716535433,0.610919540229885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76060,ZCTA5 76060,ZIP,8468,303,78500,0.4109,562,1012,1478,1755,5096,848,592,682,2820,9,4077,0,352,105,5696,2183,589,0.601794992914502,0.100141709966934,0.0699102503542749,0.207250826641474,0.80675,0.444821731748727,0.0297029702970297,0,0.0415682569674067,0.0480989464040312,0.241843971631206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76061,ZCTA5 76061,ZIP,37,0,0,0,0,0,0,0,37,0,0,0,19,0,37,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76063,ZCTA5 76063,ZIP,73216,2147,97533,0.3817,2260,6275,16494,13974,41442,12321,2953,5599,23679,183,36404,37,3171,1046,45934,21370,5912,0.56602381993007,0.168282888986014,0.0403327141608392,0.190859921328671,0.8295,0.462449255751015,0.0852352119236143,0.00101637182727173,0.0433102054195804,0.0489471221338325,0.236454242155496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76064,ZCTA5 76064,ZIP,1818,45,62969,0.4064,65,323,154,186,1509,24,38,126,545,0,727,0,77,19,1112,628,78,0.83003300330033,0.0132013201320132,0.0209020902090209,0.102310231023102,0.66075,0.487179487179487,0,0,0.0423542354235424,0.0302547770700637,0.231192660550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76065,ZCTA5 76065,ZIP,37090,902,96483,0.4242,1141,4454,6919,5684,27918,1592,408,2081,12168,103,18451,16,1733,592,23844,10165,3081,0.752709625235913,0.042922620652467,0.0110002696144513,0.153248854138582,0.83875,0.327166504381694,0.114190687361419,0.000867161671454122,0.0467241844162847,0.0582390555828824,0.171022353714661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76070,ZCTA5 76070,ZIP,895,0,100972,0.2414,27,146,307,0,895,0,0,0,305,0,379,0,0,0,659,228,8,1,0,0,0,0.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76071,ZCTA5 76071,ZIP,4589,70,62865,0.4744,483,743,387,800,3394,225,2,297,1365,0,1920,0,711,325,2807,1224,558,0.739594682937459,0.049030289823491,0.000435824798431031,0.174329919372412,0.749,0.483870967741936,0,0,0.154935715842231,0.265522875816993,0.217582417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76078,ZCTA5 76078,ZIP,10247,337,70323,0.3922,588,1906,1023,1982,7691,37,44,438,3108,54,4656,21,1175,381,6637,2982,628,0.750561139845809,0.00361081292085488,0.00429393968966527,0.19342246511174,0.7905,0.531847133757962,0.160237388724036,0.00451030927835052,0.114667707621743,0.127766599597586,0.140926640926641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76084,ZCTA5 76084,ZIP,9109,263,66205,0.3757,757,2207,530,2481,5369,662,327,437,2469,12,3761,0,684,162,5812,2374,923,0.5894170600505,0.0726753760017565,0.0358985618618948,0.272367987704468,0.5835,0.871072589382449,0.0456273764258555,0,0.0750905697661653,0.0682392586352148,0.176994734710409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76092,ZCTA5 76092,ZIP,31424,762,240507,0.4464,95,1434,12476,2012,23101,524,5021,579,9453,127,13848,64,790,244,19972,10168,1284,0.735138747454175,0.0166751527494908,0.15978233197556,0.0640274949083503,0.7785,0.252336448598131,0.166666666666667,0.00462160600808781,0.0251400203665988,0.0239968528717545,0.0612503966994605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76093,ZCTA5 76093,ZIP,1792,39,51316,0.4106,237,450,57,237,1537,0,0,244,686,12,694,4,189,46,1270,392,130,0.857700892857143,0,0,0.132254464285714,0.76525,0.707692307692308,0.307692307692308,0.00576368876080692,0.10546875,0.11734693877551,0.355685131195335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76102,ZCTA5 76102,ZIP,9282,106,72560,0.5037,846,1377,2506,2173,4805,1862,227,2494,3671,0,3644,106,1910,561,7086,1195,1001,0.5176686059039,0.200603318250377,0.0244559362206421,0.234109028226675,0.514,0.0799200799200799,0,0.0290889132821076,0.205774617539323,0.469456066945607,0.67937891582675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76103,ZCTA5 76103,ZIP,15486,555,41972,0.4628,2570,2011,1470,7780,4013,3077,264,2015,5192,59,6516,98,3564,1352,10058,3768,1660,0.259137285289939,0.198695596022214,0.0170476559473072,0.502389254810797,0.69725,0.281927710843374,0.106306306306306,0.0150399017802333,0.230143355288648,0.358811040339703,0.388097072419106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76104,ZCTA5 76104,ZIP,18344,784,31450,0.5119,2828,2648,1592,8332,2986,6569,263,3785,6270,154,6726,174,6062,2742,11027,5635,1682,0.162778020061055,0.35810074138683,0.014337112952464,0.454208460532054,0.6835,0.390011890606421,0.196428571428571,0.0258697591436218,0.330462276493676,0.486601597160603,0.603668261562998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76105,ZCTA5 76105,ZIP,22179,1034,32296,0.4795,4635,3255,438,13330,1115,7432,131,2987,6548,223,8068,86,7127,3220,12218,7280,2681,0.0502727805581857,0.335091753460481,0.00590648811939222,0.601018981919834,0.666,0.41402461767997,0.215667311411992,0.010659395141299,0.321340006312277,0.442307692307692,0.456169822846671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76106,ZCTA5 76106,ZIP,39900,1466,40148,0.392,8741,7117,887,32011,4097,3275,304,5384,10462,76,15581,138,8738,4231,22646,12785,4469,0.102681704260652,0.0820802005012531,0.00761904761904762,0.802280701754386,0.68025,0.432759006489147,0.0518417462482947,0.00885694114626789,0.218997493734336,0.330934689088776,0.514624354807876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76107,ZCTA5 76107,ZIP,30168,578,66259,0.5652,1845,3122,8800,7424,17803,3808,603,7250,14327,46,16388,68,3609,682,22239,5231,2698,0.590128613099973,0.126226465128613,0.0199880668257757,0.24608857067091,0.8265,0.347664936990363,0.0795847750865052,0.004149377593361,0.119630071599045,0.130376601032307,0.506037551476234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76108,ZCTA5 76108,ZIP,43169,1388,68860,0.4275,2183,7802,6192,10213,28358,2658,935,4987,15381,98,21105,76,4096,1610,28486,11522,3161,0.656906576478492,0.061571961361162,0.021659060900183,0.236581806388844,0.791,0.422651059791205,0.0706051873198847,0.00360104240701256,0.0948829020825129,0.139732685297691,0.324231194330668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76109,ZCTA5 76109,ZIP,23220,517,82640,0.5746,365,790,8107,2532,17777,1080,1066,4463,9688,15,11275,15,3382,142,14389,4292,4539,0.765590008613264,0.0465116279069768,0.0459086993970715,0.109043927648579,0.827,0.133509583608724,0.0290135396518375,0.00133037694013304,0.145650301464255,0.0330848089468779,0.460672997522709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76110,ZCTA5 76110,ZIP,31926,942,51665,0.4717,5584,3562,4001,20768,9440,851,421,4386,10349,131,14712,156,6649,2226,19260,8395,4271,0.295683768715154,0.0266553905907411,0.0131867443463008,0.650504291173338,0.7555,0.440177944275345,0.139065817409766,0.0106035889070147,0.208262857858798,0.265157832042883,0.42380906367765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76111,ZCTA5 76111,ZIP,22531,699,48989,0.3932,4510,3506,1248,16249,4815,824,462,2602,6672,86,10430,56,4183,1865,13154,6687,2690,0.213705561226754,0.0365718343615463,0.0205050818871777,0.721184146287337,0.79775,0.34275092936803,0.123032904148784,0.00536912751677852,0.185655319337801,0.278899356961268,0.389988009592326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76112,ZCTA5 76112,ZIP,42572,1294,45308,0.4606,4500,6852,4347,11732,10194,18019,1128,8588,16698,233,19492,308,8372,2960,28000,10952,3620,0.239453161702527,0.423259419336653,0.0264962886404209,0.275580193554449,0.74875,0.310497237569061,0.180061823802164,0.0158013544018059,0.196655078455323,0.27027027027027,0.51431309138819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76114,ZCTA5 76114,ZIP,26563,697,53689,0.4084,3466,5299,1876,14553,10905,484,130,3893,9107,75,12055,51,3733,1487,17120,7019,2424,0.410533448782141,0.0182208334901931,0.00489402552422543,0.547867334261943,0.774,0.518151815181518,0.107604017216643,0.00423060970551638,0.140533825245642,0.211853540390369,0.427473372131328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76115,ZCTA5 76115,ZIP,21319,892,38929,0.4127,4644,2723,1158,16388,2735,1400,649,2997,5991,173,8813,74,5210,2380,11680,7029,2610,0.128289319386463,0.0656691214409682,0.0304423284394202,0.768703972981847,0.7325,0.399233716475096,0.193946188340807,0.00839668671281062,0.244382944791031,0.338597240005691,0.500250375563345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76116,ZCTA5 76116,ZIP,50506,1596,51068,0.5115,4080,6579,8568,12625,25810,8763,1221,13517,21343,152,24160,305,9883,3483,33790,11731,4985,0.511028392666218,0.173504138122203,0.0241753455035045,0.24997030055835,0.7835,0.302908726178536,0.0952380952380952,0.0126241721854305,0.195679721221241,0.296905634643253,0.633322400787143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76117,ZCTA5 76117,ZIP,31068,776,49353,0.3883,4114,6264,1499,14846,11065,1565,3020,4362,9878,184,14503,75,4940,1768,19624,8549,2895,0.356154242307197,0.0503733745332818,0.0972061284923394,0.477855027681215,0.76525,0.362003454231433,0.237113402061856,0.00517134385989106,0.159006051242436,0.206807813779389,0.441587365863535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76118,ZCTA5 76118,ZIP,16378,533,69848,0.4133,964,2325,2725,3867,8607,1368,1376,1315,5586,37,8371,58,1289,589,10646,4295,1437,0.525522041763341,0.0835266821345708,0.0840151422640127,0.236109415068995,0.83775,0.321503131524008,0.0694183864915572,0.006928682355752,0.0787031383563317,0.137136204889406,0.235409953455066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76119,ZCTA5 76119,ZIP,52070,1797,37130,0.4296,8829,8516,1594,21375,5056,22545,2193,7190,14632,249,19217,232,13486,6085,30499,16623,4948,0.0971000576147494,0.432974841559439,0.0421163817937392,0.410505089302862,0.65225,0.536782538399353,0.138564273789649,0.0120726440131134,0.25899750336086,0.366059074775913,0.491388737014762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76120,ZCTA5 76120,ZIP,18125,432,54012,0.4153,1153,2652,2781,3358,4459,8233,1468,4022,6943,153,9545,74,2728,1402,12114,4683,1328,0.246013793103448,0.454234482758621,0.0809931034482759,0.185268965517241,0.7945,0.117469879518072,0.354166666666667,0.00775275013095862,0.150510344827586,0.299380738842622,0.579288492006337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76123,ZCTA5 76123,ZIP,36245,876,85710,0.355,1357,5476,6317,8396,10187,13862,2513,2566,11208,71,18436,106,2717,1396,22268,10870,3107,0.281059456476755,0.382452752103738,0.0693337012001655,0.231645744240585,0.85325,0.360476343739942,0.0810502283105023,0.00574962030809286,0.0749620637329287,0.128426862925483,0.228943611705924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76126,ZCTA5 76126,ZIP,23450,682,92827,0.443,509,2253,5826,3098,18694,799,242,1563,8543,145,11402,28,1013,302,16202,6058,1190,0.797185501066098,0.0340724946695096,0.010319829424307,0.132110874200426,0.81575,0.354621848739496,0.212609970674487,0.0024557095246448,0.0431982942430704,0.0498514361175305,0.182956806742362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76127,ZCTA5 76127,ZIP,1946,10,87833,0.19,272,600,81,632,916,216,27,38,48,0,417,0,0,0,1500,42,404,0.47070914696814,0.110996916752312,0.0138746145940391,0.324768756423433,0.03425,1.02475247524752,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75495,ZCTA5 75495,ZIP,8729,91,81804,0.4274,272,1494,967,1225,6807,383,0,476,2818,0,4584,58,642,132,5596,1911,1222,0.779814411731012,0.0438767327299805,0,0.140336808340016,0.81275,0.657937806873977,0,0.012652705061082,0.0735479436361553,0.0690737833594976,0.168914123491838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76129,ZCTA5 76129,ZIP,2519,0,0,0,0,0,16,337,1792,227,98,0,0,0,577,0,0,0,52,0,2467,0.711393410083367,0.0901151250496229,0.0389043271139341,0.133783247320365,0,0.195379002837454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76131,ZCTA5 76131,ZIP,43542,1601,85312,0.3286,2274,5393,7612,11378,20147,5556,4475,3469,13361,92,20485,30,1617,572,26435,14087,3020,0.462702677874236,0.127600937026319,0.102774332828074,0.261310918193928,0.82775,0.475496688741722,0.0574640849469082,0.00146448620942153,0.037136557806256,0.0406048129481082,0.259636254771349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76132,ZCTA5 76132,ZIP,27243,747,56655,0.5169,619,2776,7147,5311,15078,4663,1491,8734,12798,199,14043,135,2860,1104,18924,5691,2628,0.553463274969717,0.171163234592372,0.0547296553243035,0.194949161252432,0.82575,0.294520547945206,0.266398929049531,0.00961333048493912,0.104981096061374,0.193990511333685,0.682450382872324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76133,ZCTA5 76133,ZIP,51505,1436,57710,0.4329,3734,8695,6349,18673,19291,11374,1184,6996,18648,188,24019,265,8874,3813,33922,13271,4312,0.374546160566935,0.22083292884186,0.0229880594117076,0.362547325502378,0.8065,0.316326530612245,0.13091922005571,0.0110329322619593,0.172293952043491,0.287318212644111,0.375160875160875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76134,ZCTA5 76134,ZIP,26151,1031,49493,0.4469,2813,4545,1618,10974,5556,8468,549,3190,8370,81,10959,29,4258,1862,16012,7351,2788,0.212458414592176,0.323811708921265,0.0209934610531146,0.419639784329471,0.696,0.506456241032999,0.0785645004849661,0.0026462268455151,0.162823601391916,0.253298870901918,0.381123058542413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75208,ZCTA5 75208,ZIP,29706,620,63277,0.498,4520,3142,5845,19675,7666,1678,253,4879,10716,188,15517,535,4099,1534,20084,6836,2786,0.258062344307547,0.0564869050023564,0.00851679795327543,0.662324109607487,0.8305,0.406317300789663,0.303225806451613,0.0344783141071083,0.137985592136269,0.224400234055003,0.455300485255692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75209,ZCTA5 75209,ZIP,14308,373,95112,0.5401,766,1024,5884,1865,9758,2024,225,2585,6648,67,8199,36,900,165,11150,2439,719,0.681996086105675,0.14145932345541,0.0157254682694996,0.13034665921163,0.8385,0.675938803894298,0.179624664879357,0.00439077936333699,0.0629018730779983,0.0676506765067651,0.388838748495788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75210,ZCTA5 75210,ZIP,8673,474,28269,0.4613,1618,1264,285,3209,223,5211,0,2160,2868,141,3102,254,3017,1208,5050,2844,779,0.0257119797071371,0.600830162573504,0,0.369998846996426,0.67,0.45186136071887,0.29746835443038,0.0818826563507415,0.347861178369653,0.424753867791843,0.753138075313808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75211,ZCTA5 75211,ZIP,77570,2416,44893,0.4287,15906,11322,3483,65515,6187,4857,439,10792,21720,258,34299,745,17867,8327,44115,23287,10168,0.0797602165785742,0.0626144127884492,0.00565940440892098,0.844591981436122,0.74425,0.388867033831629,0.106788079470199,0.0217207498760897,0.230333891968545,0.357581483230987,0.496869244935543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75212,ZCTA5 75212,ZIP,26720,1135,36212,0.4639,4848,4589,949,15968,2749,7582,333,3935,7923,236,10017,306,6729,2469,15301,8367,3052,0.102881736526946,0.28375748502994,0.0124625748502994,0.597604790419162,0.69625,0.318479685452163,0.207929515418502,0.0305480682839173,0.251833832335329,0.295087845105773,0.496655307333081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75214,ZCTA5 75214,ZIP,34824,1229,89719,0.5272,1104,1753,14319,5712,24943,2290,1019,7539,16243,70,19700,360,2866,764,25564,7265,1995,0.716258901906731,0.065759246496669,0.0292614288996095,0.164024810475534,0.845,0.268671679197995,0.0569568755085435,0.0182741116751269,0.0822995635194119,0.105161734342739,0.464138398079173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75215,ZCTA5 75215,ZIP,17818,461,30865,0.5021,2201,3308,1509,3749,1757,12133,36,4594,6809,55,7397,679,5112,1578,12057,4230,1531,0.0986081490627455,0.68094062184308,0.00202042877988551,0.21040520821641,0.691,0.241672109732201,0.119305856832972,0.0917939705285927,0.286900886743742,0.373049645390071,0.674695256278455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75252,ZCTA5 75252,ZIP,26867,527,63053,0.5217,975,1680,9557,4808,12818,2542,5422,7166,12410,34,14921,910,4394,845,19269,4475,3123,0.477090854952172,0.0946142107418022,0.201808910559422,0.178955596084416,0.79975,0.229266730707653,0.0645161290322581,0.0609878694457476,0.163546357985633,0.188826815642458,0.577437550362611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75253,ZCTA5 75253,ZIP,23900,900,48174,0.4032,5182,2989,702,16083,4761,2807,0,2243,6461,57,10195,69,5528,2404,12760,8714,2426,0.199205020920502,0.11744769874477,0,0.672928870292887,0.77225,0.299258037922506,0.0633333333333333,0.00676802354095145,0.231297071129707,0.275877897635988,0.34715988237115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75254,ZCTA5 75254,ZIP,26929,1112,54122,0.4974,2502,2743,6379,11348,7950,4896,1772,9751,11837,203,16130,642,4106,1750,17507,6960,2462,0.295220765717257,0.181811430056816,0.0658026662705633,0.421404433881689,0.86725,0.347684809098294,0.182553956834532,0.0398016119032858,0.152475026922648,0.251436781609195,0.823772915434654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75270,ZCTA5 75270,ZIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75287,ZCTA5 75287,ZIP,55673,1583,52150,0.4762,1735,6153,16914,12358,20608,16339,3372,22251,28087,249,35940,841,6189,1861,40031,10745,4897,0.370161478634167,0.293481579940007,0.060567959333968,0.221974745388249,0.87,0.258934041249745,0.157296272899558,0.0234001112966055,0.111166992976847,0.173196835737552,0.792217039911703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75390,ZCTA5 75390,ZIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75216,ZCTA5 75216,ZIP,53327,2027,27288,0.5008,8311,10220,1801,21884,1710,29273,75,9429,18482,361,18108,1415,17521,6989,33548,15353,4426,0.03206630787406,0.548933935904889,0.00140641701202018,0.410373731880661,0.62725,0.446000903750565,0.178095707942773,0.0781422575657168,0.32855776623474,0.45522047808246,0.510172059300941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75217,ZCTA5 75217,ZIP,89163,4018,40475,0.4086,18240,13449,1992,62781,4832,21203,203,9870,24375,733,33934,1117,23809,11194,48772,30652,9739,0.0541928826979801,0.237800432914998,0.00227672913652524,0.704114935567444,0.66775,0.497997741041175,0.182429069188651,0.0329168385689869,0.26702780301246,0.365196398277437,0.404923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75218,ZCTA5 75218,ZIP,22529,474,83851,0.4761,732,1671,7935,5565,14496,1414,247,3425,10404,33,12947,341,1400,299,17243,4250,1036,0.643437347418882,0.0627635492032491,0.0109636468551645,0.247014958497936,0.86475,0.378378378378378,0.069620253164557,0.0263381478334749,0.0621421279240091,0.0703529411764706,0.32920030757401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75219,ZCTA5 75219,ZIP,25120,302,72559,0.5181,1715,1704,11701,5221,15225,2135,1939,10694,15447,52,18109,537,2826,613,21224,2069,1827,0.60609076433121,0.0849920382165605,0.0771894904458599,0.207842356687898,0.87225,0.153256704980843,0.172185430463576,0.029653763322105,0.1125,0.296278395360077,0.692302712500809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75220,ZCTA5 75220,ZIP,42009,1245,47111,0.5713,11062,4921,4239,24270,15549,1298,491,9851,14402,297,21890,878,7179,3245,25711,11984,4314,0.370134971077626,0.0308981408745745,0.011687971625128,0.577733342855102,0.8185,0.312007417709782,0.23855421686747,0.040109639104614,0.17089195172463,0.270777703604806,0.684002221913623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75223,ZCTA5 75223,ZIP,14941,575,50286,0.4823,3189,1401,1652,9979,2790,1893,165,2184,4555,106,7063,298,3578,1654,9252,4150,1539,0.186734488990027,0.126698346830868,0.0110434375209156,0.667893715280102,0.77875,0.405458089668616,0.184347826086957,0.0421917032422483,0.239475269392946,0.39855421686747,0.4794731064764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75224,ZCTA5 75224,ZIP,37592,1411,42663,0.4545,6120,5460,2145,24102,2925,10031,356,6042,11274,285,15090,1021,8125,3554,20618,11921,5053,0.0778091083209193,0.266838689082784,0.00947010002128112,0.641147052564375,0.6925,0.370077181872155,0.20198440822112,0.0676607024519549,0.216136412002554,0.298129351564466,0.535923363491219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75407,ZCTA5 75407,ZIP,17978,463,66110,0.3893,1074,3513,1882,5353,10716,1340,247,1715,5732,89,8785,79,1343,525,11293,5331,1354,0.596061853376349,0.0745355434419847,0.0137390143508733,0.297752808988764,0.84425,0.539143279172821,0.192224622030238,0.00899260102447353,0.0747024140616309,0.0984805852560495,0.299197487787858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75409,ZCTA5 75409,ZIP,16349,793,90540,0.3627,950,2524,2925,2927,10598,1840,793,1190,4831,0,7765,0,1376,575,9746,5647,956,0.648235366077436,0.112545109792648,0.0485044956878097,0.179032356719065,0.7505,0.905857740585774,0,0,0.084164169062328,0.101823977333097,0.246325812461188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75225,ZCTA5 75225,ZIP,21736,742,161296,0.5499,109,285,9071,932,19324,69,939,1919,8932,0,9319,26,724,92,15388,5577,771,0.889032020610968,0.00317445712182554,0.0432002208317998,0.0428781744571218,0.77725,0.0518806744487678,0,0.00278999892692349,0.0333087964666912,0.0164963241886319,0.214845499328258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75226,ZCTA5 75226,ZIP,4579,56,49115,0.356,988,473,1040,1798,1721,906,69,1829,1933,0,2554,202,1507,217,3682,590,307,0.375846254640751,0.197859794715003,0.015068792312732,0.392662153308583,0.7335,0.254071661237785,0,0.0790916209866876,0.329111159641843,0.367796610169492,0.946197620279358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75227,ZCTA5 75227,ZIP,59924,2244,43890,0.4202,9331,9243,2570,37527,4828,16935,159,7850,17897,297,24883,786,12932,6015,33179,19610,7135,0.0805687203791469,0.282607970095454,0.00265336092383686,0.626243241439156,0.73575,0.403924316748423,0.132352941176471,0.0315878310493108,0.215806688472065,0.306731259561448,0.438620997932614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75228,ZCTA5 75228,ZIP,73976,2636,42243,0.4458,11189,11172,6308,39497,17176,14747,1433,13931,25670,340,33953,1273,16071,6919,44769,21082,8125,0.232183410835947,0.199348437331026,0.0193711473991565,0.533916405320645,0.78275,0.277169230769231,0.128983308042489,0.0374930050363738,0.217246133881259,0.32819466843753,0.542695753798208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75229,ZCTA5 75229,ZIP,32322,943,100144,0.539,4974,1958,8490,11381,19008,694,829,3075,11085,129,17591,174,2396,881,22202,8000,2120,0.588082420642287,0.0214714435987872,0.0256481653363035,0.352113111812388,0.85525,0.352830188679245,0.136797454931071,0.0098914217497584,0.074129076171029,0.110125,0.277401894451962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
