GEOID,NAME,TYPE,tot_popE_19,pop_3t4E_19,med_incE_19,giniE_19,less_hsE_19,hs_degE_19,ba_degE_19,his_popE_19,wh_popE_19,bl_popE_19,as_popE_19,rohhE_19,thhE_19,es_3t4E_19,empE_19,emp_pubtrE_19,pop_bpE_19,bp_u18E_19,pop_o25E_19,pop_u18E_19,pop_18t24E_19,wh_per_19,bl_per_19,as_per_19,his_per_19,emp_r_19,hs_18t24_per_19,es_3t4_per_19,emp_pubtr_per_19,bp_per_19,cbp_per_19,rohh_per_19,per_rohh,per_tot_pop,per_med_inc,per_gini,per_less_hs,per_hs_deg,per_ba_deg,per_wh,per_bl,per_as,per_his,per_emp_r,per_hs_18t24,per_es_3t4,per_emp_pubtr,per_bp,per_cbp
75230,ZCTA5 75230,ZIP,27489,567,91596,0.6006,763,1174,9802,3031,20559,2266,1127,5154,13207,40,15022,213,1413,184,21032,4480,1977,0.747899159663866,0.0824329731892757,0.0409982174688057,0.110262286732875,0.8475,0.323722812341932,0.0705467372134039,0.0141792038343762,0.0514023791334716,0.0410714285714286,0.390247595971833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75231,ZCTA5 75231,ZIP,40371,1664,41806,0.5244,5271,5454,7123,13367,11684,10202,4025,14098,17126,247,21402,1461,8703,3457,26093,10327,3951,0.289415669663868,0.252706150454534,0.0997002799038914,0.331104010304426,0.79575,0.380663123259934,0.1484375,0.068264648163723,0.215575536895296,0.33475355863271,0.823192806259489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75232,ZCTA5 75232,ZIP,31453,758,40103,0.4534,4051,4741,1801,11270,2190,17748,12,4627,10867,193,11698,571,7968,2848,20871,8179,2403,0.0696276984707341,0.564270498839538,0.000381521635456077,0.358312402632499,0.65375,0.409488139825219,0.254617414248021,0.0488117626944777,0.253330365942835,0.348208827485023,0.425784485138493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75233,ZCTA5 75233,ZIP,17280,657,51062,0.407,2251,2751,1504,9632,1818,5594,115,2685,5255,202,7821,394,3248,1125,10411,4725,2144,0.105208333333333,0.323726851851852,0.00665509259259259,0.557407407407407,0.7595,0.357276119402985,0.307458143074581,0.050377189617696,0.187962962962963,0.238095238095238,0.510941960038059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75423,ZCTA5 75423,ZIP,3110,53,63107,0.4221,129,575,327,342,2633,53,1,191,1129,8,1380,18,413,122,2267,689,154,0.846623794212219,0.0170418006430868,0.000321543408360129,0.109967845659164,0.7985,0.675324675324675,0.150943396226415,0.0130434782608696,0.132797427652733,0.177068214804064,0.169176262178919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75424,ZCTA5 75424,ZIP,3024,97,65893,0.388,316,553,186,545,2375,10,22,206,1126,8,1442,0,257,145,2123,657,244,0.785383597883598,0.00330687830687831,0.00727513227513227,0.180224867724868,0.79525,0.0655737704918033,0.0824742268041237,0,0.0849867724867725,0.220700152207002,0.182948490230906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75234,ZCTA5 75234,ZIP,37160,954,71118,0.4207,4374,4680,6249,19975,12324,1746,2368,4993,12784,188,20302,342,2676,927,25038,8457,3665,0.331646932185145,0.0469860064585576,0.063724434876211,0.53754036598493,0.83325,0.357980900409277,0.19706498951782,0.016845630972318,0.0720129171151776,0.109613338063143,0.390566332916145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75235,ZCTA5 75235,ZIP,18429,344,48603,0.4264,2724,2461,3879,8390,5805,3026,907,5896,7937,139,9983,525,3736,909,13066,3251,2112,0.314992674588963,0.164197731835694,0.0492159097075262,0.455260730370612,0.77225,0.320075757575758,0.40406976744186,0.0525894019833717,0.202723967659667,0.27960627499231,0.742849943303515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75236,ZCTA5 75236,ZIP,18137,717,43279,0.4418,2127,2637,1677,9075,1894,6461,462,3896,6146,32,8234,178,2895,1168,10278,5810,2049,0.104427413574461,0.356233114627557,0.025472790428406,0.500358383415118,0.78325,0.461688628599317,0.0446304044630404,0.0216176827787224,0.159618459502674,0.201032702237522,0.633908232997071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75237,ZCTA5 75237,ZIP,21423,888,27970,0.4745,2072,3727,1299,4034,385,16186,205,7903,9159,255,9062,862,6824,2697,12234,6562,2627,0.0179713392148625,0.755543107874714,0.00956915464687485,0.188302291929235,0.7325,0.429387133612486,0.287162162162162,0.095122489516663,0.318536152733044,0.411002743066138,0.862867125232012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75238,ZCTA5 75238,ZIP,33049,1437,70593,0.4893,3023,2364,8582,8585,16864,5094,2019,6315,12755,98,16442,293,3518,1452,21434,9491,2124,0.510272625495476,0.154134769584556,0.0610911071439378,0.259765802293564,0.82425,0.432203389830509,0.0681976339596381,0.0178202165186717,0.106448001452389,0.15298704035402,0.495099960799686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75240,ZCTA5 75240,ZIP,28534,1042,51569,0.4848,4451,2888,4630,17586,5750,3188,886,7665,10115,93,15498,538,5287,2437,16850,8404,3280,0.201513983318147,0.111726361533609,0.0310506763860657,0.616317375762249,0.847,0.475,0.0892514395393474,0.0347141566653762,0.185287726922268,0.28998096144693,0.757785467128028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75241,ZCTA5 75241,ZIP,31562,637,32313,0.5262,3013,5702,1471,6962,813,23110,19,4835,11021,152,11075,702,9204,3500,19146,9224,3192,0.0257588239021608,0.732209619162284,0.000601989734490843,0.22058171218554,0.63175,0.506892230576441,0.23861852433281,0.0633860045146727,0.291616500855459,0.379444926279271,0.438707921241267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75243,ZCTA5 75243,ZIP,68308,2338,41786,0.489,5878,8557,11779,14880,16445,30457,4526,21496,28307,328,35919,1954,15337,6466,44655,17307,6346,0.240747789424372,0.445877496047315,0.0662587105463489,0.217836856590736,0.80775,0.261266939804601,0.140290846877673,0.0544001781786798,0.224527141769632,0.373606055353325,0.759388137209878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75442,ZCTA5 75442,ZIP,9308,260,73405,0.4,770,1568,890,2012,6209,785,73,839,3045,17,4127,0,1066,383,6326,2349,633,0.667060593038247,0.0843360550064461,0.0078427159432746,0.216158143532445,0.75375,0.590837282780411,0.0653846153846154,0,0.114525139664804,0.163048105576841,0.275533661740558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75201,ZCTA5 75201,ZIP,17476,168,97104,0.4884,229,936,9958,2446,11174,2609,866,9161,10335,61,13710,405,2462,392,14136,905,2435,0.639391165026322,0.149290455481804,0.0495536736095216,0.139963378347448,0.8645,0.0780287474332649,0.363095238095238,0.0295404814004376,0.14087891966125,0.433149171270718,0.88640541848089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75202,ZCTA5 75202,ZIP,2312,0,79766,0.3979,4,59,1369,344,1277,479,96,1160,1497,0,1695,165,353,96,1867,172,273,0.552335640138408,0.207179930795848,0.041522491349481,0.14878892733564,0.88675,0.124542124542125,0,0.0973451327433628,0.152681660899654,0.558139534883721,0.774883099532398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75244,ZCTA5 75244,ZIP,13254,261,95711,0.4607,257,623,5369,2737,7819,876,1036,2943,5864,23,8236,68,510,132,9667,2435,1152,0.589935113927871,0.0660932548664554,0.078165082239324,0.206503696997133,0.9015,0.0642361111111111,0.0881226053639847,0.00825643516270034,0.0384789497510186,0.0542094455852156,0.5018758526603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75246,ZCTA5 75246,ZIP,2760,85,24803,0.5521,380,323,410,1037,966,648,84,1201,1343,9,1306,140,1321,533,1987,659,114,0.35,0.234782608695652,0.0304347826086957,0.375724637681159,0.85025,0,0.105882352941176,0.107197549770291,0.478623188405797,0.808801213960546,0.894266567386448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75247,ZCTA5 75247,ZIP,792,0,18568,0.4466,140,189,26,63,312,378,0,209,209,0,194,112,514,0,780,0,12,0.393939393939394,0.477272727272727,0,0.0795454545454545,0.33475,0,0,0.577319587628866,0.648989898989899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75248,ZCTA5 75248,ZIP,37373,1168,86938,0.5007,1342,2621,13032,7272,22754,3571,2120,7790,16460,143,20981,425,2103,539,28140,7152,2081,0.608835255398282,0.095550263559254,0.0567254435019934,0.194578974125706,0.8495,0.36232580490149,0.122431506849315,0.0202564224774796,0.0562705696625906,0.0753635346756152,0.473268529769137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75249,ZCTA5 75249,ZIP,17649,603,64246,0.3362,1166,2411,2219,6684,1468,8551,880,1344,5386,92,8892,17,1766,760,10889,4929,1831,0.0831775171397813,0.484503371295824,0.0498611819366536,0.378718340982492,0.81925,0.262151829601311,0.15257048092869,0.00191183085919928,0.100062326477421,0.154189490768919,0.249535833642778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75251,ZCTA5 75251,ZIP,2861,0,69028,0.3466,45,196,893,521,1547,546,230,1740,1740,0,1839,0,394,80,1985,324,552,0.540720027962251,0.190842362810206,0.0803914715134568,0.182104159384831,0.80925,0.0398550724637681,0,0,0.137714085983922,0.246913580246914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76135,ZCTA5 76135,ZIP,21973,626,63672,0.4688,1438,3096,3024,6646,13261,1166,511,2416,7929,63,10721,16,2307,791,14492,5591,1890,0.603513402812543,0.0530651253811496,0.0232558139534884,0.302462112592727,0.81175,0.610582010582011,0.100638977635783,0.00149239809719243,0.104992490784144,0.141477374351637,0.304704250220709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76137,ZCTA5 76137,ZIP,60385,1917,76877,0.3587,3210,7357,10680,15681,30964,6630,5267,7576,19826,282,31539,124,5166,2151,37420,16413,6552,0.512776351742983,0.109795479009688,0.0872236482570175,0.259683696282189,0.8225,0.306166056166056,0.147104851330203,0.00393164019150893,0.0855510474455577,0.131054651800402,0.382124483002118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76140,ZCTA5 76140,ZIP,30723,823,52119,0.4107,3234,5935,2173,13158,7698,8815,434,2956,9602,151,13563,119,4967,2240,18830,9114,2779,0.250561468606581,0.286918595189272,0.0141262246525404,0.428278488428864,0.746,0.449082403742353,0.183475091130012,0.0087738700877387,0.161670409790711,0.245775729646697,0.307852530722766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75452,ZCTA5 75452,ZIP,4650,145,57500,0.4278,253,897,445,645,3809,91,10,463,1548,15,1938,0,684,250,2869,1291,490,0.819139784946237,0.0195698924731183,0.0021505376344086,0.138709677419355,0.79225,0.497959183673469,0.103448275862069,0,0.147096774193548,0.193648334624322,0.299095607235142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75454,ZCTA5 75454,ZIP,10467,278,108889,0.3342,304,1219,1520,1384,8234,467,259,339,3044,0,4940,0,394,210,6195,3400,872,0.786662845132321,0.0446164134900162,0.0247444348906086,0.132225088372982,0.882,0.208715596330275,0,0,0.0376421133084934,0.0617647058823529,0.111366622864652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75203,ZCTA5 75203,ZIP,17367,488,39285,0.4582,3140,2819,1593,9453,1462,6074,147,4609,6425,189,8253,544,4670,1863,11177,4404,1786,0.0841826452467323,0.349743766914263,0.00846432889963724,0.544308170668509,0.723,0.382978723404255,0.387295081967213,0.0659154246940507,0.268900788852421,0.423024523160763,0.717354085603113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75204,ZCTA5 75204,ZIP,30537,402,81529,0.4828,1251,1705,14838,6071,16919,4012,2465,14153,17628,90,21761,597,4403,1101,23402,2849,4286,0.554049186233094,0.13138160264597,0.0807217473884141,0.198808003405705,0.845,0.147923471768549,0.223880597014925,0.0274344009926014,0.144185741886891,0.386451386451386,0.802870433401407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75205,ZCTA5 75205,ZIP,24877,512,156636,0.57,113,445,10024,1657,20534,517,1734,3208,9316,32,11629,85,1219,128,15109,5282,4486,0.825421071672629,0.0207822486634241,0.0697029384572095,0.0666077099328697,0.793,0.271065537226928,0.0625,0.00730931292458509,0.0490010853398722,0.024233244982961,0.344353799914126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75206,ZCTA5 75206,ZIP,39010,829,71135,0.4871,2213,1878,18304,8328,24430,2195,2957,15112,20919,61,26690,1341,5036,1023,29709,5023,4278,0.626249679569341,0.0562676236862343,0.0758010766470136,0.213483722122533,0.86825,0.111266947171576,0.0735826296743064,0.0502435369052079,0.129095103819533,0.203663149512244,0.722405468712654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75207,ZCTA5 75207,ZIP,7702,0,87480,0.4433,1507,1474,1846,1897,2362,2899,159,1721,1731,0,2204,6,191,0,6570,134,998,0.306673591274993,0.376395741365879,0.0206439885743963,0.246299662425344,0.29875,0.488977955911824,0,0.00272232304900182,0.0247987535705012,0,0.99422299248989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76148,ZCTA5 76148,ZIP,23993,690,72572,0.3448,1453,3897,2797,6555,14837,923,998,1534,7885,168,12425,93,1795,645,16099,5778,2116,0.618388696703205,0.0384695536198058,0.0415954653440587,0.273204684699704,0.824,0.558601134215501,0.243478260869565,0.00748490945674044,0.0748134872671196,0.111630321910696,0.194546607482562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76155,ZCTA5 76155,ZIP,5813,223,57912,0.3201,247,613,2213,1205,1374,1939,930,3023,3023,0,4109,134,486,146,4351,936,526,0.23636676414932,0.333562704283503,0.15998623774299,0.207293996215379,0.8725,0.0836501901140684,0,0.0326113409588708,0.0836057113366592,0.155982905982906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76164,ZCTA5 76164,ZIP,15488,423,35984,0.4246,4138,2218,376,14541,765,40,79,2038,4428,47,6611,143,4123,1422,9414,4006,2068,0.0493930785123967,0.00258264462809917,0.00510072314049587,0.938855888429752,0.6715,0.41779497098646,0.111111111111111,0.021630615640599,0.266206095041322,0.354967548676985,0.460252935862692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76177,ZCTA5 76177,ZIP,11695,444,94352,0.3311,30,1148,3401,1535,7578,1204,745,1760,4273,60,6300,0,339,35,7610,3210,875,0.647969217614365,0.102949978623343,0.0637024369388628,0.131252672082086,0.878,0.587428571428571,0.135135135135135,0,0.0289867464728517,0.0109034267912773,0.411888602855137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76179,ZCTA5 76179,ZIP,65496,2240,92742,0.3694,2487,9152,11796,17948,39081,4352,2250,5048,20867,190,32096,126,4204,1591,41253,20099,4144,0.596692927812386,0.0664468059118114,0.0343532429461341,0.274032001954318,0.8325,0.36969111969112,0.0848214285714286,0.00392572283150548,0.0641871259313546,0.0791581670729887,0.241913068481334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76180,ZCTA5 76180,ZIP,37524,1019,59140,0.4006,1957,4398,5782,7290,23221,3170,1798,7803,14829,161,19002,64,2988,1108,25295,8628,3601,0.61883061507302,0.0844792666027076,0.0479160004263938,0.194275663575312,0.826,0.286031657872813,0.157998037291462,0.00336806651931376,0.0796290374160537,0.128419100602689,0.526198664778475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76182,ZCTA5 76182,ZIP,31046,702,91998,0.4168,830,3555,7066,4028,23584,1394,1174,1925,11099,43,16048,81,1602,658,21850,7252,1944,0.759646975455775,0.0449011144752947,0.0378148553758938,0.129742962056304,0.818,0.330246913580247,0.0612535612535613,0.00504735792622134,0.0516008503510919,0.0907335907335907,0.173439048562934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76201,ZCTA5 76201,ZIP,28601,145,33035,0.4863,770,1364,4465,5854,16392,3444,2122,7804,9745,10,15024,648,6785,402,12207,2211,14183,0.573126813747771,0.120415370091955,0.0741932100276214,0.20467815810636,0.794,0.151589931608263,0.0689655172413793,0.0431309904153355,0.237229467501136,0.181818181818182,0.800820933812211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76205,ZCTA5 76205,ZIP,21326,316,53949,0.4724,1275,2352,4028,4912,11573,2885,1206,4508,7330,86,11073,126,3736,392,13055,3460,4811,0.542670918128107,0.135280877801744,0.0565506892994467,0.230329175654131,0.72325,0.15256703388069,0.272151898734177,0.0113790300731509,0.175185219919347,0.113294797687861,0.615006821282401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76207,ZCTA5 76207,ZIP,14588,325,68255,0.4198,928,1396,2325,3677,9195,820,338,1886,5515,51,6295,0,1416,475,10444,3071,1073,0.630312585686866,0.0562105840416781,0.0231697285440088,0.252056484782013,0.8135,0.300093196644921,0.156923076923077,0,0.0970660817109953,0.154672745034191,0.341976427923844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76208,ZCTA5 76208,ZIP,24621,1016,83358,0.412,1531,2406,5714,7055,15255,962,630,2630,7891,239,12947,39,1865,714,16256,6435,1930,0.619593030339954,0.0390723366232078,0.0255879127574022,0.286544007148369,0.8185,0.471502590673575,0.235236220472441,0.0030122808372596,0.0757483449088177,0.110955710955711,0.333291091116462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76209,ZCTA5 76209,ZIP,25689,866,54438,0.4072,1674,2747,4150,8329,13628,2607,409,4921,9218,95,13957,212,4778,1603,15548,6051,4090,0.530499435556075,0.101483125072988,0.0159212114134454,0.324224376192145,0.84975,0.250366748166259,0.109699769053118,0.0151895106398223,0.18599400521624,0.26491489010081,0.53384682143632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76210,ZCTA5 76210,ZIP,45474,971,95499,0.3722,2044,4054,10023,8714,30454,3651,1246,3739,14954,85,24673,164,2642,351,30388,10661,4425,0.669701367814575,0.0802876368914105,0.0274002726832916,0.191625984078814,0.84,0.313220338983051,0.0875386199794027,0.00664694200137803,0.0580991335708317,0.0329237407372667,0.250033435870001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76226,ZCTA5 76226,ZIP,26761,682,138467,0.3964,490,1699,9166,2475,22118,678,923,723,8935,76,13424,16,973,299,18024,7585,1152,0.826501251821681,0.0253353761070214,0.034490489892007,0.0924853331340383,0.7745,0.246527777777778,0.111436950146628,0.00119189511323004,0.0363588804603714,0.0394199077125906,0.080917739227756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76227,ZCTA5 76227,ZIP,34036,996,94235,0.3761,803,3471,7370,4293,23931,4244,347,2385,11412,135,17947,20,2386,1255,21785,10359,1892,0.703108473381126,0.12469150311435,0.0101950875543542,0.126131155247385,0.85525,0.271670190274841,0.135542168674699,0.00111439237755614,0.0701022446821013,0.121150690221064,0.208990536277603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76234,ZCTA5 76234,ZIP,16630,549,66409,0.4499,924,2160,1925,3515,12298,255,210,1341,5946,109,7982,4,1605,648,10741,4427,1462,0.73950691521347,0.0153337342152736,0.0126277811184606,0.211365003006615,0.836,0.503419972640219,0.198542805100182,0.000501127536958156,0.0965123271196633,0.146374519990965,0.225529767911201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76240,ZCTA5 76240,ZIP,28010,843,53045,0.4431,2002,4407,2277,6163,19532,1110,301,4010,10829,114,13034,8,4498,2067,18729,6850,2431,0.697322384862549,0.0396287040342735,0.0107461620849697,0.220028561228133,0.793,0.373508844097079,0.135231316725979,0.000613779346324996,0.160585505176723,0.301751824817518,0.370301966940622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76244,ZCTA5 76244,ZIP,77496,2684,105182,0.3179,1212,6480,21731,12237,48872,7011,6393,5168,24758,310,40721,64,2099,173,47089,24749,5658,0.630639000722618,0.0904691855063487,0.0824945803654382,0.157904924125116,0.8635,0.420289855072464,0.115499254843517,0.00157167063677218,0.0270852689171054,0.00699018142147158,0.20874060909605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76247,ZCTA5 76247,ZIP,13601,452,90971,0.3861,606,1668,2350,2134,10552,357,40,669,4211,0,6463,8,851,286,8990,3806,805,0.775825306962723,0.0262480699948533,0.00294096022351298,0.156900227924417,0.76175,0.432298136645963,0,0.00123781525607303,0.0625689287552386,0.0751445086705202,0.158869627166944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76248,ZCTA5 76248,ZIP,39665,762,138519,0.4137,642,2372,12522,4088,31009,867,2532,2680,13207,80,19704,36,1186,401,26034,11026,2605,0.781772343375772,0.0218580612630783,0.0638346148997857,0.10306315391403,0.82375,0.246449136276392,0.10498687664042,0.00182704019488429,0.0299004159838649,0.0363685833484491,0.202922692511547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76249,ZCTA5 76249,ZIP,8317,105,75139,0.3588,423,1094,1611,1337,6617,103,55,598,2890,38,4398,0,653,13,5841,1987,489,0.795599374774558,0.0123842731754238,0.00661296140435253,0.160755079956715,0.86525,0.830265848670757,0.361904761904762,0,0.0785138872189491,0.00654252642174132,0.206920415224914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76623,ZCTA5 76623,ZIP,259,2,66750,0.4605,40,25,2,150,105,4,0,5,81,2,129,0,29,17,178,65,16,0.405405405405405,0.0154440154440154,0,0.579150579150579,0.65425,0,1,0,0.111969111969112,0.261538461538462,0.0617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76626,ZCTA5 76626,ZIP,1386,52,56985,0.4607,57,211,105,46,1216,13,0,143,457,21,528,0,167,60,819,450,117,0.877344877344877,0.00937950937950938,0,0.0331890331890332,0.6585,0.564102564102564,0.403846153846154,0,0.120490620490621,0.133333333333333,0.312910284463895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76627,ZCTA5 76627,ZIP,1511,31,62344,0.3475,106,334,88,132,1322,8,0,52,531,7,683,0,94,43,980,377,154,0.874917273328921,0.00529450694904037,0,0.0873593646591661,0.773,0.818181818181818,0.225806451612903,0,0.0622104566512244,0.114058355437666,0.0979284369114878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76636,ZCTA5 76636,ZIP,1525,24,58889,0.421,83,333,136,78,1401,0,2,87,574,3,768,0,149,31,1093,295,137,0.918688524590164,0,0.00131147540983607,0.0511475409836066,0.8605,0.306569343065693,0.125,0,0.0977049180327869,0.105084745762712,0.151567944250871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76641,ZCTA5 76641,ZIP,1575,31,40357,0.438,177,257,103,334,1138,71,0,95,578,0,536,0,333,119,1126,339,110,0.722539682539683,0.0450793650793651,0,0.212063492063492,0.707,0.509090909090909,0,0,0.211428571428571,0.351032448377581,0.164359861591696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76258,ZCTA5 76258,ZIP,7010,59,65492,0.4523,437,820,1128,1394,5151,284,10,900,2736,24,3332,0,590,187,4688,1446,876,0.734807417974322,0.0405135520684736,0.0014265335235378,0.19885877318117,0.91375,0.554794520547945,0.406779661016949,0,0.0841654778887304,0.129322268326418,0.328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76259,ZCTA5 76259,ZIP,6045,163,82875,0.3415,434,758,924,615,4911,221,104,423,1927,5,2950,16,681,211,3950,1754,341,0.812406947890819,0.0365591397849462,0.0172043010752688,0.101736972704715,0.83375,0.275659824046921,0.0306748466257669,0.00542372881355932,0.112655086848635,0.120296465222349,0.219512195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76262,ZCTA5 76262,ZIP,39425,1413,121352,0.4189,733,2906,12022,4536,30084,1314,2400,2869,12919,123,19858,0,1958,558,25408,11408,2609,0.763069118579582,0.0333291058972733,0.0608750792644261,0.115053899809765,0.811,0.307397470295132,0.0870488322717622,0,0.0496639188332277,0.0489130434782609,0.222076012075238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76266,ZCTA5 76266,ZIP,16112,548,73554,0.4385,972,2659,2174,3268,12009,562,53,1219,5373,48,8408,42,1177,463,10735,3858,1519,0.745345084409136,0.0348808341608739,0.00328947368421053,0.202830188679245,0.80725,0.477946017116524,0.0875912408759124,0.00499524262607041,0.0730511420059583,0.120010368066356,0.226875116322353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76271,ZCTA5 76271,ZIP,1792,30,75714,0.4017,74,233,264,223,1557,0,6,93,580,26,773,0,156,72,1105,481,206,0.868861607142857,0,0.00334821428571429,0.124441964285714,0.798,0.0485436893203884,0.866666666666667,0,0.0870535714285714,0.14968814968815,0.160344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76272,ZCTA5 76272,ZIP,4116,69,67270,0.4379,312,790,386,295,3788,4,12,259,1629,10,1959,2,228,68,3048,795,273,0.920310981535471,0.000971817298347911,0.00291545189504373,0.0716715257531584,0.698,0.32967032967033,0.144927536231884,0.00102092904543134,0.0553935860058309,0.0855345911949686,0.158993247391037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76651,ZCTA5 76651,ZIP,3250,74,56607,0.3727,227,580,187,758,1944,422,0,420,1247,9,1548,0,310,66,2235,749,266,0.598153846153846,0.129846153846154,0,0.233230769230769,0.79,0.526315789473684,0.121621621621622,0,0.0953846153846154,0.0881174899866489,0.336808340016039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76652,ZCTA5 76652,ZIP,1349,39,45216,0.3531,73,225,86,201,1104,0,0,74,519,24,509,0,302,71,939,265,145,0.818383988139363,0,0,0.148999258710156,0.7645,0.137931034482759,0.615384615384615,0,0.223869532987398,0.267924528301887,0.142581888246628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76666,ZCTA5 76666,ZIP,268,10,51528,0.3611,2,45,18,24,239,0,0,19,91,5,123,0,44,11,170,77,21,0.891791044776119,0,0,0.0895522388059701,0.824,0,0.5,0,0.164179104477612,0.142857142857143,0.208791208791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76670,ZCTA5 76670,ZIP,1517,36,47059,0.4132,227,322,39,486,803,182,0,131,476,4,688,0,216,75,1055,360,102,0.529334212261042,0.119973632168754,0,0.320369149637442,0.75375,1.11764705882353,0.111111111111111,0,0.142386288727752,0.208333333333333,0.275210084033613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75474,ZCTA5 75474,ZIP,15017,240,53468,0.4292,1731,2760,743,2776,11763,102,166,1240,5392,42,5846,0,2559,739,10585,3298,1134,0.783312246121063,0.00679230205766798,0.0110541386428714,0.184857161883199,0.728,0.469135802469136,0.175,0,0.170406872211494,0.224075197089145,0.229970326409496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
